,doc_id,item,category,amount,price,discount
0,CH-5_3-2025-04-24-000001,"Масло сливочное СЕЛО ЗЕЛЕНОЕ 82.5%, без змж, 175г",Молочные продукты,1,292.99,0.0
1,CH-5_3-2025-04-24-000001,"Вино игристое MARTINI Asti белое сладкое, 0.75л",Алкоголь,2,1499.99,0.0
2,CH-5_3-2025-04-24-000002,"Сосиски ОКРАИНА Венские, 380г",Колбаса и сосиски,4,519.99,0.03
3,CH-5_3-2025-04-24-000003,"Вино игристое MARTINI Asti белое сладкое, 0.75л",Алкоголь,2,1499.99,0.0
4,CH-5_3-2025-04-24-000004,"Сыр DORBLU с голубой плесенью 50%, без змж, 100г",Сыры,1,331.99,0.0
5,CH-5_3-2025-04-24-000004,"Томаты черри ВАУ круглые красные, 200г",Овощи и фрукты,1,252.99,0.0
6,CH-5_3-2025-04-24-000004,"Перец микс, 2шт",Овощи и фрукты,3,151.99,0.03
7,CH-5_3-2025-04-24-000004,"Сметана МЗ Пискаревский 15%, безмж, 450г",Молочные продукты,3,124.99,0.03
8,CH-5_3-2025-04-24-000005,"Сыр DORBLU с голубой плесенью 50%, без змж, 100г",Сыры,2,331.99,0.0
9,CH-5_3-2025-04-24-000006,"Ветчина из окорока PREMIUM CLUB нарезка, 170г",Колбаса и сосиски,4,225.99,0.03
10,CH-5_3-2025-04-24-000007,"Томаты черри ВАУ круглые красные, 200г",Овощи и фрукты,5,252.99,0.05
11,CH-5_3-2025-04-24-000008,"Творог СВЕЖЕЕ ЗАВТРА 5%, без змж, 200г",Молочные продукты,2,108.99,0.0
12,CH-5_3-2025-04-24-000008,"Водка FINLANDIA 40%, 0.7л",Алкоголь,1,1449.99,0.0
13,CH-5_3-2025-04-24-000008,"Сыр из козьего молока БЕЛОЕ ЗОЛОТО Грана Кози Леварден 50%, без змж, 150г",Сыры,4,417.99,0.03
14,CH-5_3-2025-04-24-000008,"Томаты сливовидные ФЛАМЕНКО, 450г",Овощи и фрукты,4,298.99,0.03
15,CH-5_3-2025-04-24-000008,"Вино J.P.CHENET Делишес Медиум Свит красное полусладкое, 0.75л",Алкоголь,5,999.99,0.05
16,CH-5_3-2025-04-24-000008,"Водка FINLANDIA 40%, 0.7л",Алкоголь,3,1449.99,0.03
17,CH-5_3-2025-04-24-000009,"Редис, 500г",Овощи и фрукты,3,199.99,0.03
18,CH-5_3-2025-04-24-000010,"Сыр твердый ВЕЛИКИЕ ЛУКИ Parmesan 40%, 3 месяца, без змж, 180г",Сыры,3,271.99,0.03
19,CH-5_3-2025-04-24-000010,"Коньяк САРАДЖИШВИЛИ ХО Грузинский марочный старый КС 10 лет 40%, п/у, 0.5л",Алкоголь,4,4499.9,0.03
20,CH-5_3-2025-04-24-000010,"Хлеб Нордик с орехами и сухофруктами на закваске, 170г",Хлеб и выпечка,5,99.99,0.05
