,doc_id,item,category,amount,price,discount
0,CH-1_6-2025-04-24-000001,"Сосиски ОКРАИНА Венские, 380г",Колбаса и сосиски,1,519.99,0.0
1,CH-1_6-2025-04-24-000001,"Творог СВЕЖЕЕ ЗАВТРА 5%, без змж, 200г",Молочные продукты,4,108.99,0.03
2,CH-1_6-2025-04-24-000002,"Хлебец АРНАУТ Ленинградский, 280г",Хлеб и выпечка,1,108.99,0.0
3,CH-1_6-2025-04-24-000002,"Вино J.P.CHENET Делишес Медиум Свит красное полусладкое, 0.75л",Алкоголь,1,999.99,0.0
4,CH-1_6-2025-04-24-000003,"Перец микс, 2шт",Овощи и фрукты,5,151.99,0.05
5,CH-1_6-2025-04-24-000003,"Лаваш РИЖСКИЙ ХЛЕБ Армянский ручной работы, 300г",Хлеб и выпечка,2,73.99,0.0
6,CH-1_6-2025-04-24-000003,"Водка FINLANDIA 40%, 0.7л",Алкоголь,4,1449.99,0.03
7,CH-1_6-2025-04-24-000004,"Молоко пастеризованное ПРОСТОКВАШИНО 2,5%, без змж, 930мл",Молочные продукты,3,97.99,0.03
8,CH-1_6-2025-04-24-000004,"Сосиски ОКРАИНА Венские, 380г",Колбаса и сосиски,1,519.99,0.0
9,CH-1_6-2025-04-24-000004,"Кольцо песочное ДАРНИЦА, классическое с обжаренным арахисом, 80г",Хлеб и выпечка,4,50.99,0.03
10,CH-1_6-2025-04-24-000004,"Сыр DORBLU с голубой плесенью 50%, без змж, 100г",Сыры,5,331.99,0.05
11,CH-1_6-2025-04-24-000004,"Хлебец АРНАУТ Ленинградский, 280г",Хлеб и выпечка,5,108.99,0.05
12,CH-1_6-2025-04-24-000005,"Огурцы Луховицкие, 450г",Овощи и фрукты,1,280.99,0.0
13,CH-1_6-2025-04-24-000006,"Молоко пастеризованное ПРОСТОКВАШИНО 2,5%, без змж, 930мл",Молочные продукты,4,97.99,0.03
14,CH-1_6-2025-04-24-000006,"Сметана МЗ Пискаревский 15%, безмж, 450г",Молочные продукты,5,124.99,0.05
15,CH-1_6-2025-04-24-000007,"Сыр твердый ВЕЛИКИЕ ЛУКИ Parmesan 40%, 3 месяца, без змж, 180г",Сыры,3,271.99,0.03
16,CH-1_6-2025-04-24-000008,"Огурцы Луховицкие, 450г",Овощи и фрукты,3,280.99,0.03
17,CH-1_6-2025-04-24-000009,"Огурцы Луховицкие, 450г",Овощи и фрукты,5,280.99,0.05
18,CH-1_6-2025-04-24-000010,"Масло сливочное СЕЛО ЗЕЛЕНОЕ 82.5%, без змж, 175г",Молочные продукты,3,292.99,0.03
19,CH-1_6-2025-04-24-000010,"Вино игристое MARTINI Asti белое сладкое, 0.75л",Алкоголь,1,1499.99,0.0
20,CH-1_6-2025-04-24-000011,"Колбаса сыровяленая CASADEMONT Сальчичон Монтанья Экстра, 250г",Колбаса и сосиски,2,656.99,0.0
21,CH-1_6-2025-04-24-000012,"Сыр из козьего молока БЕЛОЕ ЗОЛОТО Грана Кози Леварден 50%, без змж, 150г",Сыры,1,417.99,0.0
22,CH-1_6-2025-04-24-000012,"Сметана МЗ Пискаревский 15%, безмж, 450г",Молочные продукты,4,124.99,0.03
23,CH-1_6-2025-04-24-000013,"Сыр твердый ВЕЛИКИЕ ЛУКИ Parmesan 40%, 3 месяца, без змж, 180г",Сыры,2,271.99,0.0
24,CH-1_6-2025-04-24-000013,"Колбаса сыровяленая CASADEMONT Сальчичон Монтанья Экстра, 250г",Колбаса и сосиски,4,656.99,0.03
25,CH-1_6-2025-04-24-000014,"Молоко пастеризованное ПРОСТОКВАШИНО 2,5%, без змж, 930мл",Молочные продукты,1,97.99,0.0
26,CH-1_6-2025-04-24-000015,"Лаваш РИЖСКИЙ ХЛЕБ Армянский ручной работы, 300г",Хлеб и выпечка,5,73.99,0.05
27,CH-1_6-2025-04-24-000016,"Томаты сливовидные ФЛАМЕНКО, 450г",Овощи и фрукты,3,298.99,0.03
28,CH-1_6-2025-04-24-000017,"Томаты сливовидные ФЛАМЕНКО, 450г",Овощи и фрукты,5,298.99,0.05
29,CH-1_6-2025-04-24-000017,"Хлеб Нордик с орехами и сухофруктами на закваске, 170г",Хлеб и выпечка,2,99.99,0.0
