,doc_id,item,category,amount,price,discount
0,CH-6_1-2025-04-24-000001,"Сосиски ОКРАИНА Венские, 380г",Колбаса и сосиски,3,519.99,0.03
1,CH-6_1-2025-04-24-000001,"Вино игристое MARTINI Asti белое сладкое, 0.75л",Алкоголь,1,1499.99,0.0
2,CH-6_1-2025-04-24-000002,"Томаты сливовидные ФЛАМЕНКО, 450г",Овощи и фрукты,5,298.99,0.05
3,CH-6_1-2025-04-24-000003,"Сыр DORBLU с голубой плесенью 50%, без змж, 100г",Сыры,1,331.99,0.0
4,CH-6_1-2025-04-24-000004,"Сосиски ОКРАИНА Венские, 380г",Колбаса и сосиски,1,519.99,0.0
5,CH-6_1-2025-04-24-000005,"Кольцо песочное ДАРНИЦА, классическое с обжаренным арахисом, 80г",Хлеб и выпечка,1,50.99,0.0
6,CH-6_1-2025-04-24-000006,"Творог СВЕЖЕЕ ЗАВТРА 5%, без змж, 200г",Молочные продукты,5,108.99,0.05
7,CH-6_1-2025-04-24-000006,"Молоко пастеризованное ПРОСТОКВАШИНО 2,5%, без змж, 930мл",Молочные продукты,1,97.99,0.0
8,CH-6_1-2025-04-24-000007,"Сыр твердый ВЕЛИКИЕ ЛУКИ Parmesan 40%, 3 месяца, без змж, 180г",Сыры,2,271.99,0.0
9,CH-6_1-2025-04-24-000007,"Томаты сливовидные ФЛАМЕНКО, 450г",Овощи и фрукты,3,298.99,0.03
10,CH-6_1-2025-04-24-000008,"Молоко пастеризованное ПРОСТОКВАШИНО 2,5%, без змж, 930мл",Молочные продукты,1,97.99,0.0
11,CH-6_1-2025-04-24-000008,"Сыр творожный BONFESTO Кремчиз 70%, без змж, 400г",Сыры,4,308.99,0.03
12,CH-6_1-2025-04-24-000008,"Хлебец АРНАУТ Ленинградский, 280г",Хлеб и выпечка,2,108.99,0.0
13,CH-6_1-2025-04-24-000008,"Томаты черри ВАУ круглые красные, 200г",Овощи и фрукты,4,252.99,0.03
14,CH-6_1-2025-04-24-000009,"Хлеб Нордик с орехами и сухофруктами на закваске, 170г",Хлеб и выпечка,1,99.99,0.0
15,CH-6_1-2025-04-24-000010,"Вино игристое MARTINI Asti белое сладкое, 0.75л",Алкоголь,4,1499.99,0.03
16,CH-6_1-2025-04-24-000011,"Кольцо песочное ДАРНИЦА, классическое с обжаренным арахисом, 80г",Хлеб и выпечка,1,50.99,0.0
17,CH-6_1-2025-04-24-000011,"Масло сливочное СЕЛО ЗЕЛЕНОЕ 82.5%, без змж, 175г",Молочные продукты,1,292.99,0.0
18,CH-6_1-2025-04-24-000011,"Кольцо песочное ДАРНИЦА, классическое с обжаренным арахисом, 80г",Хлеб и выпечка,5,50.99,0.05
19,CH-6_1-2025-04-24-000012,"Сыр творожный BONFESTO Кремчиз 70%, без змж, 400г",Сыры,4,308.99,0.03
20,CH-6_1-2025-04-24-000013,"Ветчина из окорока PREMIUM CLUB нарезка, 170г",Колбаса и сосиски,2,225.99,0.0
21,CH-6_1-2025-04-24-000013,"Биопродукт кефирный БИОБАЛАНС 1%, без змж, 930г",Молочные продукты,3,122.99,0.03
22,CH-6_1-2025-04-24-000014,"Хлеб заварной ХЛЕБНЫЙ ДОМ Заквасный без хлебопекарных дрожжей в упаковке, в нарезке, 350г",Хлеб и выпечка,3,72.99,0.03
23,CH-6_1-2025-04-24-000014,"Колбаса сыровяленая CASADEMONT Сальчичон Монтанья Экстра, 250г",Колбаса и сосиски,3,656.99,0.03
24,CH-6_1-2025-04-24-000015,"Сыр из козьего молока БЕЛОЕ ЗОЛОТО Грана Кози Леварден 50%, без змж, 150г",Сыры,1,417.99,0.0
25,CH-6_1-2025-04-24-000015,"Биопродукт кефирный БИОБАЛАНС 1%, без змж, 930г",Молочные продукты,5,122.99,0.05
26,CH-6_1-2025-04-24-000015,"Перец микс, 2шт",Овощи и фрукты,2,151.99,0.0
27,CH-6_1-2025-04-24-000015,"Вино J.P.CHENET Делишес Медиум Свит красное полусладкое, 0.75л",Алкоголь,1,999.99,0.0
28,CH-6_1-2025-04-24-000016,"Колбаса сыровяленая CASADEMONT Сальчичон Монтанья Экстра, 250г",Колбаса и сосиски,4,656.99,0.03
29,CH-6_1-2025-04-24-000017,"Хлеб Нордик с орехами и сухофруктами на закваске, 170г",Хлеб и выпечка,3,99.99,0.03
30,CH-6_1-2025-04-24-000018,"Перец микс, 2шт",Овощи и фрукты,2,151.99,0.0
31,CH-6_1-2025-04-24-000018,"Томаты сливовидные ФЛАМЕНКО, 450г",Овощи и фрукты,4,298.99,0.03
32,CH-6_1-2025-04-24-000018,"Биопродукт кефирный БИОБАЛАНС 1%, без змж, 930г",Молочные продукты,2,122.99,0.0
33,CH-6_1-2025-04-24-000019,"Кольцо песочное ДАРНИЦА, классическое с обжаренным арахисом, 80г",Хлеб и выпечка,2,50.99,0.0
34,CH-6_1-2025-04-24-000020,Виски JACK DANIEL'S Tennessee Whiskey 1л,Алкоголь,4,2899.99,0.03
35,CH-6_1-2025-04-24-000020,"Огурцы Луховицкие, 450г",Овощи и фрукты,1,280.99,0.0
36,CH-6_1-2025-04-24-000021,"Молоко пастеризованное ПРОСТОКВАШИНО 2,5%, без змж, 930мл",Молочные продукты,3,97.99,0.03
37,CH-6_1-2025-04-24-000021,"Лаваш РИЖСКИЙ ХЛЕБ Армянский ручной работы, 300г",Хлеб и выпечка,2,73.99,0.0
38,CH-6_1-2025-04-24-000022,"Огурцы Луховицкие, 450г",Овощи и фрукты,5,280.99,0.05
39,CH-6_1-2025-04-24-000023,"Молоко пастеризованное ПРОСТОКВАШИНО 2,5%, без змж, 930мл",Молочные продукты,2,97.99,0.0
40,CH-6_1-2025-04-24-000023,"Сыр DORBLU с голубой плесенью 50%, без змж, 100г",Сыры,2,331.99,0.0
41,CH-6_1-2025-04-24-000024,"Вино J.P.CHENET Делишес Медиум Свит красное полусладкое, 0.75л",Алкоголь,3,999.99,0.03
42,CH-6_1-2025-04-24-000024,"Ветчина из окорока PREMIUM CLUB нарезка, 170г",Колбаса и сосиски,1,225.99,0.0
43,CH-6_1-2025-04-24-000024,"Сыр твердый ВЕЛИКИЕ ЛУКИ Parmesan 40%, 3 месяца, без змж, 180г",Сыры,1,271.99,0.0
44,CH-6_1-2025-04-24-000024,"Томаты сливовидные ФЛАМЕНКО, 450г",Овощи и фрукты,3,298.99,0.03
45,CH-6_1-2025-04-24-000024,"Сыр творожный BONFESTO Кремчиз 70%, без змж, 400г",Сыры,2,308.99,0.0
46,CH-6_1-2025-04-24-000025,"Сыр DORBLU с голубой плесенью 50%, без змж, 100г",Сыры,5,331.99,0.05
47,CH-6_1-2025-04-24-000026,"Вино игристое MARTINI Asti белое сладкое, 0.75л",Алкоголь,1,1499.99,0.0
48,CH-6_1-2025-04-24-000026,"Ветчина из окорока PREMIUM CLUB нарезка, 170г",Колбаса и сосиски,2,225.99,0.0
