,doc_id,item,category,amount,price,discount
0,CH-1_2-2025-04-24-000001,"Сметана МЗ Пискаревский 15%, безмж, 450г",Молочные продукты,3,124.99,0.03
1,CH-1_2-2025-04-24-000002,"Редис, 500г",Овощи и фрукты,5,199.99,0.05
2,CH-1_2-2025-04-24-000002,"Огурцы Луховицкие, 450г",Овощи и фрукты,3,280.99,0.03
3,CH-1_2-2025-04-24-000003,"Томаты сливовидные ФЛАМЕНКО, 450г",Овощи и фрукты,4,298.99,0.03
4,CH-1_2-2025-04-24-000004,"Коньяк САРАДЖИШВИЛИ ХО Грузинский марочный старый КС 10 лет 40%, п/у, 0.5л",Алкоголь,2,4499.9,0.0
5,CH-1_2-2025-04-24-000005,"Сало БАХРУШИНЪ с гималайской солью, 280г",Колбаса и сосиски,5,436.99,0.05
6,CH-1_2-2025-04-24-000005,"Редис, 500г",Овощи и фрукты,5,199.99,0.05
7,CH-1_2-2025-04-24-000005,"Творог СВЕЖЕЕ ЗАВТРА 5%, без змж, 200г",Молочные продукты,2,108.99,0.0
8,CH-1_2-2025-04-24-000006,"Колбаса вареная ДЫМОВ Докторская ГОСТ, 500г",Колбаса и сосиски,3,335.99,0.03
9,CH-1_2-2025-04-24-000007,"Сыр DORBLU с голубой плесенью 50%, без змж, 100г",Сыры,4,331.99,0.03
10,CH-1_2-2025-04-24-000008,"Сыр творожный BONFESTO Кремчиз 70%, без змж, 400г",Сыры,3,308.99,0.03
11,CH-1_2-2025-04-24-000009,"Сыр твердый ВЕЛИКИЕ ЛУКИ Parmesan 40%, 3 месяца, без змж, 180г",Сыры,4,271.99,0.03
12,CH-1_2-2025-04-24-000009,"Водка FINLANDIA 40%, 0.7л",Алкоголь,1,1449.99,0.0
13,CH-1_2-2025-04-24-000010,"Колбаса вареная ДЫМОВ Докторская ГОСТ, 500г",Колбаса и сосиски,1,335.99,0.0
14,CH-1_2-2025-04-24-000010,"Ветчина из окорока PREMIUM CLUB нарезка, 170г",Колбаса и сосиски,1,225.99,0.0
15,CH-1_2-2025-04-24-000010,"Ветчина из окорока PREMIUM CLUB нарезка, 170г",Колбаса и сосиски,4,225.99,0.03
16,CH-1_2-2025-04-24-000010,"Кольцо песочное ДАРНИЦА, классическое с обжаренным арахисом, 80г",Хлеб и выпечка,4,50.99,0.03
17,CH-1_2-2025-04-24-000011,"Сыр DORBLU с голубой плесенью 50%, без змж, 100г",Сыры,5,331.99,0.05
18,CH-1_2-2025-04-24-000011,"Сосиски ОКРАИНА Венские, 380г",Колбаса и сосиски,1,519.99,0.0
19,CH-1_2-2025-04-24-000011,"Сыр УМАЛАТ Сулугуни 45%, без змж, 280г",Сыры,4,339.99,0.03
20,CH-1_2-2025-04-24-000012,"Вино J.P.CHENET Делишес Медиум Свит красное полусладкое, 0.75л",Алкоголь,1,999.99,0.0
21,CH-1_2-2025-04-24-000012,"Сметана МЗ Пискаревский 15%, безмж, 450г",Молочные продукты,5,124.99,0.05
22,CH-1_2-2025-04-24-000012,"Лаваш РИЖСКИЙ ХЛЕБ Армянский ручной работы, 300г",Хлеб и выпечка,3,73.99,0.03
23,CH-1_2-2025-04-24-000013,Виски JACK DANIEL'S Tennessee Whiskey 1л,Алкоголь,1,2899.99,0.0
24,CH-1_2-2025-04-24-000014,"Творог СВЕЖЕЕ ЗАВТРА 5%, без змж, 200г",Молочные продукты,4,108.99,0.03
25,CH-1_2-2025-04-24-000014,"Перец микс, 2шт",Овощи и фрукты,4,151.99,0.03
26,CH-1_2-2025-04-24-000014,"Огурцы Луховицкие, 450г",Овощи и фрукты,5,280.99,0.05
27,CH-1_2-2025-04-24-000015,"Хлеб Нордик с орехами и сухофруктами на закваске, 170г",Хлеб и выпечка,4,99.99,0.03
28,CH-1_2-2025-04-24-000016,"Редис, 500г",Овощи и фрукты,3,199.99,0.03
29,CH-1_2-2025-04-24-000017,"Колбаса вареная ДЫМОВ Докторская ГОСТ, 500г",Колбаса и сосиски,3,335.99,0.03
30,CH-1_2-2025-04-24-000018,"Колбаса сыровяленая CASADEMONT Сальчичон Монтанья Экстра, 250г",Колбаса и сосиски,5,656.99,0.05
31,CH-1_2-2025-04-24-000019,"Сыр твердый ВЕЛИКИЕ ЛУКИ Parmesan 40%, 3 месяца, без змж, 180г",Сыры,4,271.99,0.03
32,CH-1_2-2025-04-24-000020,"Колбаса сыровяленая CASADEMONT Сальчичон Монтанья Экстра, 250г",Колбаса и сосиски,2,656.99,0.0
33,CH-1_2-2025-04-24-000021,"Сыр из козьего молока БЕЛОЕ ЗОЛОТО Грана Кози Леварден 50%, без змж, 150г",Сыры,3,417.99,0.03
34,CH-1_2-2025-04-24-000022,"Лаваш РИЖСКИЙ ХЛЕБ Армянский ручной работы, 300г",Хлеб и выпечка,5,73.99,0.05
35,CH-1_2-2025-04-24-000022,"Биопродукт кефирный БИОБАЛАНС 1%, без змж, 930г",Молочные продукты,4,122.99,0.03
36,CH-1_2-2025-04-24-000023,"Кольцо песочное ДАРНИЦА, классическое с обжаренным арахисом, 80г",Хлеб и выпечка,4,50.99,0.03
37,CH-1_2-2025-04-24-000024,"Томаты сливовидные ФЛАМЕНКО, 450г",Овощи и фрукты,1,298.99,0.0
38,CH-1_2-2025-04-24-000025,"Колбаса сыровяленая CASADEMONT Сальчичон Монтанья Экстра, 250г",Колбаса и сосиски,2,656.99,0.0
39,CH-1_2-2025-04-24-000026,"Водка FINLANDIA 40%, 0.7л",Алкоголь,3,1449.99,0.03
40,CH-1_2-2025-04-24-000027,"Хлеб Нордик с орехами и сухофруктами на закваске, 170г",Хлеб и выпечка,3,99.99,0.03
41,CH-1_2-2025-04-24-000028,"Водка FINLANDIA 40%, 0.7л",Алкоголь,3,1449.99,0.03
42,CH-1_2-2025-04-24-000029,"Коньяк САРАДЖИШВИЛИ ХО Грузинский марочный старый КС 10 лет 40%, п/у, 0.5л",Алкоголь,3,4499.9,0.03
43,CH-1_2-2025-04-24-000030,"Сыр DORBLU с голубой плесенью 50%, без змж, 100г",Сыры,1,331.99,0.0
44,CH-1_2-2025-04-24-000030,"Сыр твердый ВЕЛИКИЕ ЛУКИ Parmesan 40%, 3 месяца, без змж, 180г",Сыры,5,271.99,0.05
45,CH-1_2-2025-04-24-000030,"Ветчина из окорока PREMIUM CLUB нарезка, 170г",Колбаса и сосиски,4,225.99,0.03
46,CH-1_2-2025-04-24-000031,"Водка FINLANDIA 40%, 0.7л",Алкоголь,5,1449.99,0.05
47,CH-1_2-2025-04-24-000032,"Биопродукт кефирный БИОБАЛАНС 1%, без змж, 930г",Молочные продукты,3,122.99,0.03
48,CH-1_2-2025-04-24-000032,"Сыр DORBLU с голубой плесенью 50%, без змж, 100г",Сыры,3,331.99,0.03
49,CH-1_2-2025-04-24-000032,"Водка FINLANDIA 40%, 0.7л",Алкоголь,2,1449.99,0.0
50,CH-1_2-2025-04-24-000033,"Молоко пастеризованное ПРОСТОКВАШИНО 2,5%, без змж, 930мл",Молочные продукты,5,97.99,0.05
51,CH-1_2-2025-04-24-000034,"Вино J.P.CHENET Делишес Медиум Свит красное полусладкое, 0.75л",Алкоголь,4,999.99,0.03
52,CH-1_2-2025-04-24-000034,"Масло сливочное СЕЛО ЗЕЛЕНОЕ 82.5%, без змж, 175г",Молочные продукты,3,292.99,0.03
53,CH-1_2-2025-04-24-000035,"Томаты черри ВАУ круглые красные, 200г",Овощи и фрукты,3,252.99,0.03
54,CH-1_2-2025-04-24-000035,"Сметана МЗ Пискаревский 15%, безмж, 450г",Молочные продукты,4,124.99,0.03
55,CH-1_2-2025-04-24-000035,"Творог СВЕЖЕЕ ЗАВТРА 5%, без змж, 200г",Молочные продукты,4,108.99,0.03
56,CH-1_2-2025-04-24-000035,"Лаваш РИЖСКИЙ ХЛЕБ Армянский ручной работы, 300г",Хлеб и выпечка,2,73.99,0.0
57,CH-1_2-2025-04-24-000035,"Хлеб заварной ХЛЕБНЫЙ ДОМ Заквасный без хлебопекарных дрожжей в упаковке, в нарезке, 350г",Хлеб и выпечка,1,72.99,0.0
58,CH-1_2-2025-04-24-000035,"Масло сливочное СЕЛО ЗЕЛЕНОЕ 82.5%, без змж, 175г",Молочные продукты,4,292.99,0.03
59,CH-1_2-2025-04-24-000035,"Хлебец АРНАУТ Ленинградский, 280г",Хлеб и выпечка,4,108.99,0.03
60,CH-1_2-2025-04-24-000036,"Сыр УМАЛАТ Сулугуни 45%, без змж, 280г",Сыры,4,339.99,0.03
61,CH-1_2-2025-04-24-000037,"Хлеб Нордик с орехами и сухофруктами на закваске, 170г",Хлеб и выпечка,1,99.99,0.0
62,CH-1_2-2025-04-24-000037,"Ветчина из окорока PREMIUM CLUB нарезка, 170г",Колбаса и сосиски,3,225.99,0.03
63,CH-1_2-2025-04-24-000037,"Ветчина из окорока PREMIUM CLUB нарезка, 170г",Колбаса и сосиски,2,225.99,0.0
